"id","treatment","group","story","scene_imagery","person_imagery","persp_taking","willing_help"
"4",0,"out","C",1.7960413080895,2.88209982788296,1.91996557659208,-4.36024096385542
"4",0,"out","D",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"4",0,"in","E",-1.2039586919105,-0.117900172117039,1.91996557659208,-4.36024096385542
"4",0,"out","F",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"4",0,"out","G",1.7960413080895,2.88209982788296,1.91996557659208,-3.36024096385542
"4",0,"in","H",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"4",0,"out","I",1.7960413080895,2.88209982788296,1.91996557659208,-0.360240963855421
"4",0,"in","J",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"5",1,"in","A",1.7960413080895,-2.11790017211704,0.919965576592083,1.63975903614458
"5",1,"out","B",0.796041308089501,-3.11790017211704,1.91996557659208,0.639759036144579
"5",1,"out","C",0.796041308089501,-2.11790017211704,-0.0800344234079171,0.639759036144579
"5",1,"out","D",0.796041308089501,-2.11790017211704,0.919965576592083,-0.360240963855421
"5",1,"in","E",1.7960413080895,-3.11790017211704,1.91996557659208,1.63975903614458
"5",1,"out","F",-0.203958691910499,-1.11790017211704,0.919965576592083,0.639759036144579
"5",1,"in","G",0.796041308089501,-3.11790017211704,1.91996557659208,1.63975903614458
"5",1,"out","H",0.796041308089501,-3.11790017211704,0.919965576592083,0.639759036144579
"5",1,"in","I",0.796041308089501,-2.11790017211704,-0.0800344234079171,-0.360240963855421
"5",1,"in","J",-0.203958691910499,-1.11790017211704,0.919965576592083,0.639759036144579
"6",0,"in","A",-1.2039586919105,0.882099827882961,-2.08003442340792,0.639759036144579
"6",0,"in","B",-1.2039586919105,-0.117900172117039,-2.08003442340792,-0.360240963855421
"6",0,"in","C",-2.2039586919105,-1.11790017211704,-3.08003442340792,-0.360240963855421
"6",0,"in","D",-0.203958691910499,0.882099827882961,-2.08003442340792,0.639759036144579
"6",0,"out","E",-4.2039586919105,0.882099827882961,-4.08003442340792,-4.36024096385542
"6",0,"out","F",-4.2039586919105,-1.11790017211704,-4.08003442340792,-3.36024096385542
"6",0,"out","G",-4.2039586919105,-0.117900172117039,-1.08003442340792,-2.36024096385542
"6",0,"in","H",0.796041308089501,1.88209982788296,-4.08003442340792,-0.360240963855421
"6",0,"out","I",-4.2039586919105,-2.11790017211704,-4.08003442340792,-4.36024096385542
"6",0,"out","J",0.796041308089501,0.882099827882961,0.919965576592083,1.63975903614458
"7",0,"in","A",-1.2039586919105,-3.11790017211704,-4.08003442340792,-1.36024096385542
"7",0,"out","B",-1.2039586919105,-3.11790017211704,-4.08003442340792,-0.360240963855421
"7",0,"out","C",-4.2039586919105,-3.11790017211704,-4.08003442340792,-4.36024096385542
"7",0,"in","D",-1.2039586919105,-3.11790017211704,-4.08003442340792,-1.36024096385542
"7",0,"out","E",-4.2039586919105,-3.11790017211704,-4.08003442340792,-1.36024096385542
"7",0,"out","F",-3.2039586919105,-3.11790017211704,-4.08003442340792,-4.36024096385542
"7",0,"in","G",-4.2039586919105,-3.11790017211704,-4.08003442340792,-1.36024096385542
"7",0,"out","H",-2.2039586919105,-3.11790017211704,-4.08003442340792,-3.36024096385542
"7",0,"in","I",-1.2039586919105,-3.11790017211704,-4.08003442340792,-1.36024096385542
"7",0,"in","J",-0.203958691910499,-3.11790017211704,-1.08003442340792,1.63975903614458
"8",1,"in","A",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"8",1,"in","B",1.7960413080895,1.88209982788296,0.919965576592083,1.63975903614458
"8",1,"out","C",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"8",1,"out","D",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"8",1,"in","E",1.7960413080895,2.88209982788296,-3.08003442340792,-3.36024096385542
"8",1,"out","F",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"8",1,"out","G",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"8",1,"in","H",1.7960413080895,2.88209982788296,1.91996557659208,0.639759036144579
"8",1,"in","I",1.7960413080895,2.88209982788296,-0.0800344234079171,-0.360240963855421
"8",1,"out","J",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"9",1,"in","A",0.796041308089501,0.882099827882961,0.919965576592083,-2.36024096385542
"9",1,"out","B",1.7960413080895,0.882099827882961,-2.08003442340792,1.63975903614458
"9",1,"in","C",1.7960413080895,1.88209982788296,1.91996557659208,0.639759036144579
"9",1,"in","D",0.796041308089501,0.882099827882961,1.91996557659208,1.63975903614458
"9",1,"out","E",1.7960413080895,1.88209982788296,-0.0800344234079171,1.63975903614458
"9",1,"in","F",-1.2039586919105,0.882099827882961,1.91996557659208,-1.36024096385542
"9",1,"out","G",-0.203958691910499,-0.117900172117039,1.91996557659208,-0.360240963855421
"9",1,"in","H",-0.203958691910499,1.88209982788296,0.919965576592083,-3.36024096385542
"9",1,"out","I",0.796041308089501,-0.117900172117039,-2.08003442340792,-1.36024096385542
"9",1,"out","J",-0.203958691910499,0.882099827882961,-1.08003442340792,-2.36024096385542
"10",1,"in","A",0.796041308089501,2.88209982788296,-0.0800344234079171,-4.36024096385542
"10",1,"out","B",0.796041308089501,1.88209982788296,0.919965576592083,-4.36024096385542
"10",1,"out","C",-1.2039586919105,2.88209982788296,-2.08003442340792,-3.36024096385542
"10",1,"out","D",0.796041308089501,-2.11790017211704,-0.0800344234079171,-2.36024096385542
"10",1,"out","E",1.7960413080895,2.88209982788296,-1.08003442340792,0.639759036144579
"10",1,"in","F",1.7960413080895,2.88209982788296,1.91996557659208,-3.36024096385542
"10",1,"in","G",1.7960413080895,2.88209982788296,0.919965576592083,-0.360240963855421
"10",1,"in","H",0.796041308089501,1.88209982788296,-0.0800344234079171,-4.36024096385542
"10",1,"out","I",1.7960413080895,1.88209982788296,-1.08003442340792,-0.360240963855421
"10",1,"in","J",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"11",1,"in","A",0.796041308089501,-2.11790017211704,1.91996557659208,0.639759036144579
"11",1,"out","B",-0.203958691910499,-0.117900172117039,0.919965576592083,0.639759036144579
"11",1,"out","C",-0.203958691910499,-1.11790017211704,0.919965576592083,-0.360240963855421
"11",1,"out","D",0.796041308089501,-1.11790017211704,-0.0800344234079171,-0.360240963855421
"11",1,"in","E",1.7960413080895,-3.11790017211704,0.919965576592083,1.63975903614458
"11",1,"out","F",-0.203958691910499,-2.11790017211704,-1.08003442340792,-0.360240963855421
"11",1,"in","G",0.796041308089501,-2.11790017211704,1.91996557659208,1.63975903614458
"11",1,"in","H",0.796041308089501,0.882099827882961,0.919965576592083,0.639759036144579
"11",1,"out","I",0.796041308089501,-1.11790017211704,-1.08003442340792,0.639759036144579
"11",1,"in","J",1.7960413080895,-1.11790017211704,1.91996557659208,1.63975903614458
"12",1,"in","A",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"12",1,"out","B",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"12",1,"out","C",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"12",1,"in","D",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"12",1,"out","E",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"12",1,"in","F",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"12",1,"in","G",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"12",1,"in","H",-1.2039586919105,-2.11790017211704,0.919965576592083,-3.36024096385542
"12",1,"out","I",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"12",1,"out","J",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"13",0,"in","A",-0.203958691910499,-1.11790017211704,-1.08003442340792,-2.36024096385542
"13",0,"out","B",-0.203958691910499,-0.117900172117039,-2.08003442340792,-1.36024096385542
"13",0,"in","C",-1.2039586919105,-0.117900172117039,-2.08003442340792,-2.36024096385542
"13",0,"in","D",-2.2039586919105,0.882099827882961,-2.08003442340792,-3.36024096385542
"13",0,"out","E",-0.203958691910499,-0.117900172117039,-1.08003442340792,-1.36024096385542
"13",0,"out","F",-2.2039586919105,1.88209982788296,-2.08003442340792,-1.36024096385542
"13",0,"out","G",-0.203958691910499,-1.11790017211704,-1.08003442340792,-0.360240963855421
"13",0,"in","H",-1.2039586919105,0.882099827882961,-1.08003442340792,-1.36024096385542
"13",0,"in","I",0.796041308089501,-1.11790017211704,-0.0800344234079171,-0.360240963855421
"13",0,"out","J",1.7960413080895,-2.11790017211704,1.91996557659208,1.63975903614458
"14",0,"in","A",-0.203958691910499,-1.11790017211704,-0.0800344234079171,-0.360240963855421
"14",0,"in","B",-0.203958691910499,-1.11790017211704,0.919965576592083,-0.360240963855421
"14",0,"in","C",-0.203958691910499,-0.117900172117039,-1.08003442340792,-1.36024096385542
"14",0,"out","D",-0.203958691910499,-0.117900172117039,-1.08003442340792,-1.36024096385542
"14",0,"out","E",-1.2039586919105,-0.117900172117039,-2.08003442340792,-2.36024096385542
"14",0,"in","F",-0.203958691910499,-1.11790017211704,-0.0800344234079171,-0.360240963855421
"14",0,"out","G",-0.203958691910499,-1.11790017211704,-0.0800344234079171,-1.36024096385542
"14",0,"out","H",-1.2039586919105,-0.117900172117039,-0.0800344234079171,-1.36024096385542
"14",0,"in","I",-0.203958691910499,-1.11790017211704,-0.0800344234079171,-0.360240963855421
"14",0,"out","J",-0.203958691910499,-0.117900172117039,-0.0800344234079171,-0.360240963855421
"15",0,"in","A",-4.2039586919105,-3.11790017211704,-4.08003442340792,-4.36024096385542
"15",0,"in","B",-4.2039586919105,-3.11790017211704,-4.08003442340792,0.639759036144579
"15",0,"out","C",-4.2039586919105,-3.11790017211704,-4.08003442340792,-4.36024096385542
"15",0,"out","D",-4.2039586919105,-3.11790017211704,-4.08003442340792,0.639759036144579
"15",0,"in","E",-4.2039586919105,-3.11790017211704,-4.08003442340792,-0.360240963855421
"15",0,"out","F",-4.2039586919105,-3.11790017211704,-2.08003442340792,-3.36024096385542
"15",0,"out","G",-4.2039586919105,-3.11790017211704,-4.08003442340792,0.639759036144579
"15",0,"in","H",-4.2039586919105,-3.11790017211704,-4.08003442340792,-4.36024096385542
"15",0,"in","I",-4.2039586919105,-3.11790017211704,-4.08003442340792,-3.36024096385542
"15",0,"out","J",-4.2039586919105,-3.11790017211704,-1.08003442340792,-0.360240963855421
"16",1,"in","A",0.796041308089501,0.882099827882961,0.919965576592083,0.639759036144579
"16",1,"in","B",0.796041308089501,0.882099827882961,-0.0800344234079171,1.63975903614458
"16",1,"in","C",0.796041308089501,0.882099827882961,0.919965576592083,0.639759036144579
"16",1,"in","D",0.796041308089501,1.88209982788296,0.919965576592083,1.63975903614458
"16",1,"out","E",0.796041308089501,1.88209982788296,0.919965576592083,1.63975903614458
"16",1,"out","F",0.796041308089501,0.882099827882961,0.919965576592083,1.63975903614458
"16",1,"out","G",0.796041308089501,1.88209982788296,0.919965576592083,1.63975903614458
"16",1,"in","H",0.796041308089501,1.88209982788296,0.919965576592083,1.63975903614458
"16",1,"out","I",0.796041308089501,1.88209982788296,1.91996557659208,1.63975903614458
"16",1,"out","J",0.796041308089501,1.88209982788296,1.91996557659208,1.63975903614458
"17",0,"in","A",-2.2039586919105,1.88209982788296,-2.08003442340792,-0.360240963855421
"17",0,"out","B",-3.2039586919105,2.88209982788296,-3.08003442340792,-0.360240963855421
"17",0,"out","C",-3.2039586919105,1.88209982788296,-3.08003442340792,-3.36024096385542
"17",0,"in","D",-2.2039586919105,1.88209982788296,-0.0800344234079171,-0.360240963855421
"17",0,"out","E",-3.2039586919105,1.88209982788296,-3.08003442340792,-2.36024096385542
"17",0,"in","F",-2.2039586919105,1.88209982788296,-3.08003442340792,-2.36024096385542
"17",0,"out","G",-3.2039586919105,1.88209982788296,-2.08003442340792,-0.360240963855421
"17",0,"in","H",-2.2039586919105,0.882099827882961,-0.0800344234079171,0.639759036144579
"17",0,"in","I",-2.2039586919105,1.88209982788296,-2.08003442340792,-0.360240963855421
"17",0,"out","J",-3.2039586919105,1.88209982788296,-2.08003442340792,-2.36024096385542
"18",1,"in","A",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"18",1,"out","B",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"18",1,"out","C",0.796041308089501,-2.11790017211704,0.919965576592083,-0.360240963855421
"18",1,"out","D",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"18",1,"in","E",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"18",1,"out","F",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"18",1,"in","G",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"18",1,"out","H",0.796041308089501,-2.11790017211704,0.919965576592083,-0.360240963855421
"18",1,"in","I",1.7960413080895,-1.11790017211704,0.919965576592083,-0.360240963855421
"18",1,"in","J",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"19",0,"in","A",-2.2039586919105,-1.11790017211704,-1.08003442340792,-3.36024096385542
"19",0,"in","B",-1.2039586919105,-0.117900172117039,-0.0800344234079171,-0.360240963855421
"19",0,"in","C",-0.203958691910499,-0.117900172117039,-1.08003442340792,1.63975903614458
"19",0,"out","D",-1.2039586919105,-0.117900172117039,-0.0800344234079171,1.63975903614458
"19",0,"in","E",-0.203958691910499,-0.117900172117039,-3.08003442340792,1.63975903614458
"19",0,"in","F",-0.203958691910499,-1.11790017211704,1.91996557659208,0.639759036144579
"19",0,"out","G",-0.203958691910499,-1.11790017211704,-2.08003442340792,1.63975903614458
"19",0,"out","H",-0.203958691910499,-1.11790017211704,0.919965576592083,-2.36024096385542
"19",0,"out","I",-1.2039586919105,-0.117900172117039,-2.08003442340792,1.63975903614458
"19",0,"out","J",-0.203958691910499,-0.117900172117039,-1.08003442340792,1.63975903614458
"20",0,"in","A",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"20",0,"out","B",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"20",0,"in","C",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"20",0,"in","D",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"20",0,"out","E",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"20",0,"out","F",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"20",0,"out","G",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"20",0,"in","H",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"20",0,"in","I",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"20",0,"out","J",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"21",0,"in","A",-0.203958691910499,-1.11790017211704,0.919965576592083,0.639759036144579
"21",0,"in","B",-0.203958691910499,-2.11790017211704,0.919965576592083,0.639759036144579
"21",0,"out","C",-0.203958691910499,-2.11790017211704,-0.0800344234079171,-0.360240963855421
"21",0,"in","D",0.796041308089501,-2.11790017211704,0.919965576592083,-0.360240963855421
"21",0,"out","E",0.796041308089501,-1.11790017211704,-0.0800344234079171,-0.360240963855421
"21",0,"out","F",-0.203958691910499,-1.11790017211704,-0.0800344234079171,0.639759036144579
"21",0,"out","G",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"21",0,"in","H",-0.203958691910499,-2.11790017211704,0.919965576592083,-0.360240963855421
"21",0,"out","I",-1.2039586919105,-0.117900172117039,0.919965576592083,-0.360240963855421
"21",0,"in","J",-0.203958691910499,-1.11790017211704,-0.0800344234079171,0.639759036144579
"22",0,"in","A",-1.2039586919105,-0.117900172117039,0.919965576592083,-1.36024096385542
"22",0,"out","B",-0.203958691910499,-1.11790017211704,1.91996557659208,1.63975903614458
"22",0,"out","C",-1.2039586919105,-0.117900172117039,-1.08003442340792,-1.36024096385542
"22",0,"out","D",-1.2039586919105,-1.11790017211704,0.919965576592083,-0.360240963855421
"22",0,"out","E",0.796041308089501,-2.11790017211704,0.919965576592083,1.63975903614458
"22",0,"in","F",0.796041308089501,-3.11790017211704,1.91996557659208,-3.36024096385542
"22",0,"out","G",-1.2039586919105,-0.117900172117039,0.919965576592083,0.639759036144579
"22",0,"in","H",-0.203958691910499,-0.117900172117039,-0.0800344234079171,-2.36024096385542
"22",0,"in","I",0.796041308089501,-2.11790017211704,0.919965576592083,0.639759036144579
"22",0,"in","J",0.796041308089501,-2.11790017211704,0.919965576592083,-1.36024096385542
"23",1,"in","A",1.7960413080895,-2.11790017211704,-2.08003442340792,-1.36024096385542
"23",1,"out","B",1.7960413080895,-3.11790017211704,-3.08003442340792,0.639759036144579
"23",1,"out","C",-0.203958691910499,0.882099827882961,-3.08003442340792,-2.36024096385542
"23",1,"out","D",1.7960413080895,-2.11790017211704,-1.08003442340792,1.63975903614458
"23",1,"in","E",1.7960413080895,-0.117900172117039,-2.08003442340792,-0.360240963855421
"23",1,"out","F",1.7960413080895,-0.117900172117039,0.919965576592083,0.639759036144579
"23",1,"in","G",1.7960413080895,-3.11790017211704,0.919965576592083,1.63975903614458
"23",1,"out","H",1.7960413080895,-3.11790017211704,-3.08003442340792,1.63975903614458
"23",1,"in","I",1.7960413080895,-1.11790017211704,-0.0800344234079171,0.639759036144579
"23",1,"in","J",1.7960413080895,-3.11790017211704,-0.0800344234079171,-0.360240963855421
"24",0,"in","A",-1.2039586919105,0.882099827882961,-1.08003442340792,-3.36024096385542
"24",0,"in","B",0.796041308089501,-1.11790017211704,-1.08003442340792,-3.36024096385542
"24",0,"out","C",-1.2039586919105,0.882099827882961,-2.08003442340792,-2.36024096385542
"24",0,"out","D",-0.203958691910499,-1.11790017211704,-0.0800344234079171,-1.36024096385542
"24",0,"out","E",0.796041308089501,1.88209982788296,-0.0800344234079171,-2.36024096385542
"24",0,"out","F",-0.203958691910499,-1.11790017211704,-1.08003442340792,-0.360240963855421
"24",0,"out","G",-1.2039586919105,-0.117900172117039,-1.08003442340792,-2.36024096385542
"24",0,"in","H",-0.203958691910499,1.88209982788296,0.919965576592083,-1.36024096385542
"24",0,"in","I",-0.203958691910499,-0.117900172117039,-2.08003442340792,-1.36024096385542
"24",0,"in","J",0.796041308089501,0.882099827882961,-0.0800344234079171,-1.36024096385542
"25",0,"in","A",1.7960413080895,2.88209982788296,-0.0800344234079171,1.63975903614458
"25",0,"in","B",-0.203958691910499,0.882099827882961,-0.0800344234079171,0.639759036144579
"25",0,"out","C",-0.203958691910499,-0.117900172117039,-0.0800344234079171,0.639759036144579
"25",0,"out","D",-0.203958691910499,0.882099827882961,-3.08003442340792,1.63975903614458
"25",0,"in","E",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"25",0,"out","F",-4.2039586919105,-2.11790017211704,-4.08003442340792,0.639759036144579
"25",0,"out","G",0.796041308089501,1.88209982788296,1.91996557659208,1.63975903614458
"25",0,"in","H",0.796041308089501,2.88209982788296,-0.0800344234079171,-0.360240963855421
"25",0,"in","I",-0.203958691910499,0.882099827882961,-4.08003442340792,1.63975903614458
"25",0,"out","J",1.7960413080895,-0.117900172117039,-4.08003442340792,0.639759036144579
"26",1,"in","A",-2.2039586919105,-2.11790017211704,-1.08003442340792,-2.36024096385542
"26",1,"in","B",1.7960413080895,-2.11790017211704,-1.08003442340792,-1.36024096385542
"26",1,"in","C",-2.2039586919105,-1.11790017211704,0.919965576592083,-0.360240963855421
"26",1,"out","D",-1.2039586919105,-1.11790017211704,1.91996557659208,0.639759036144579
"26",1,"out","E",1.7960413080895,-1.11790017211704,1.91996557659208,0.639759036144579
"26",1,"out","F",-0.203958691910499,-1.11790017211704,0.919965576592083,1.63975903614458
"26",1,"in","G",-0.203958691910499,-1.11790017211704,1.91996557659208,1.63975903614458
"26",1,"out","H",-0.203958691910499,-1.11790017211704,-2.08003442340792,-0.360240963855421
"26",1,"out","I",-0.203958691910499,0.882099827882961,1.91996557659208,1.63975903614458
"26",1,"in","J",0.796041308089501,-0.117900172117039,1.91996557659208,1.63975903614458
"27",1,"in","A",1.7960413080895,1.88209982788296,0.919965576592083,0.639759036144579
"27",1,"in","B",1.7960413080895,-2.11790017211704,-0.0800344234079171,1.63975903614458
"27",1,"in","C",1.7960413080895,1.88209982788296,-0.0800344234079171,-1.36024096385542
"27",1,"out","D",1.7960413080895,2.88209982788296,1.91996557659208,-4.36024096385542
"27",1,"in","E",1.7960413080895,2.88209982788296,-3.08003442340792,-2.36024096385542
"27",1,"out","F",1.7960413080895,1.88209982788296,0.919965576592083,-0.360240963855421
"27",1,"out","G",1.7960413080895,0.882099827882961,1.91996557659208,1.63975903614458
"27",1,"out","H",1.7960413080895,2.88209982788296,-3.08003442340792,-4.36024096385542
"27",1,"out","I",1.7960413080895,1.88209982788296,0.919965576592083,0.639759036144579
"27",1,"in","J",1.7960413080895,-2.11790017211704,1.91996557659208,0.639759036144579
"28",1,"in","A",0.796041308089501,-0.117900172117039,-1.08003442340792,-0.360240963855421
"28",1,"out","B",-0.203958691910499,0.882099827882961,-1.08003442340792,-0.360240963855421
"28",1,"out","C",-1.2039586919105,-0.117900172117039,-2.08003442340792,-1.36024096385542
"28",1,"in","D",-0.203958691910499,-1.11790017211704,-0.0800344234079171,-0.360240963855421
"28",1,"out","E",-1.2039586919105,0.882099827882961,-1.08003442340792,-1.36024096385542
"28",1,"in","F",-1.2039586919105,-1.11790017211704,-2.08003442340792,-2.36024096385542
"28",1,"in","G",0.796041308089501,-0.117900172117039,-1.08003442340792,-0.360240963855421
"28",1,"in","H",-1.2039586919105,0.882099827882961,0.919965576592083,-0.360240963855421
"28",1,"out","I",0.796041308089501,-1.11790017211704,-0.0800344234079171,-2.36024096385542
"28",1,"out","J",-2.2039586919105,0.882099827882961,-0.0800344234079171,-1.36024096385542
"29",1,"in","A",-0.203958691910499,0.882099827882961,-2.08003442340792,-0.360240963855421
"29",1,"out","B",1.7960413080895,-0.117900172117039,-2.08003442340792,1.63975903614458
"29",1,"in","C",0.796041308089501,0.882099827882961,-2.08003442340792,-0.360240963855421
"29",1,"in","D",0.796041308089501,-1.11790017211704,-0.0800344234079171,-0.360240963855421
"29",1,"in","E",0.796041308089501,0.882099827882961,-2.08003442340792,0.639759036144579
"29",1,"out","F",-0.203958691910499,-0.117900172117039,-0.0800344234079171,-0.360240963855421
"29",1,"out","G",0.796041308089501,-1.11790017211704,-1.08003442340792,0.639759036144579
"29",1,"out","H",0.796041308089501,-0.117900172117039,-1.08003442340792,-1.36024096385542
"29",1,"out","I",-0.203958691910499,1.88209982788296,-0.0800344234079171,-0.360240963855421
"29",1,"in","J",0.796041308089501,-1.11790017211704,-0.0800344234079171,-0.360240963855421
"30",1,"in","A",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"30",1,"in","B",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"30",1,"in","C",0.796041308089501,1.88209982788296,0.919965576592083,0.639759036144579
"30",1,"out","D",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"30",1,"in","E",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"30",1,"in","F",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"30",1,"out","G",1.7960413080895,2.88209982788296,0.919965576592083,0.639759036144579
"30",1,"out","H",1.7960413080895,-3.11790017211704,1.91996557659208,1.63975903614458
"30",1,"out","I",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"30",1,"out","J",1.7960413080895,2.88209982788296,1.91996557659208,1.63975903614458
"31",0,"in","A",-1.2039586919105,-0.117900172117039,-0.0800344234079171,-2.36024096385542
"31",0,"in","B",1.7960413080895,1.88209982788296,0.919965576592083,0.639759036144579
"31",0,"out","C",1.7960413080895,2.88209982788296,0.919965576592083,1.63975903614458
"31",0,"out","D",-1.2039586919105,-2.11790017211704,1.91996557659208,0.639759036144579
"31",0,"out","E",-0.203958691910499,-0.117900172117039,0.919965576592083,-0.360240963855421
"31",0,"out","F",-2.2039586919105,-1.11790017211704,1.91996557659208,0.639759036144579
"31",0,"in","G",0.796041308089501,-3.11790017211704,1.91996557659208,1.63975903614458
"31",0,"in","H",1.7960413080895,-2.11790017211704,1.91996557659208,1.63975903614458
"31",0,"out","I",0.796041308089501,1.88209982788296,0.919965576592083,0.639759036144579
"31",0,"in","J",0.796041308089501,0.882099827882961,1.91996557659208,1.63975903614458
"32",1,"in","A",1.7960413080895,1.88209982788296,1.91996557659208,1.63975903614458
"32",1,"in","B",1.7960413080895,1.88209982788296,1.91996557659208,1.63975903614458
"32",1,"in","C",1.7960413080895,1.88209982788296,1.91996557659208,1.63975903614458
"32",1,"out","D",1.7960413080895,1.88209982788296,1.91996557659208,1.63975903614458
"32",1,"out","E",1.7960413080895,1.88209982788296,0.919965576592083,1.63975903614458
